,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
EIX,0.023773309706638473,0.022081359919228168,-0.018868900945371934,-0.03984107826730888,0.0409838735159466,0.01010908261966672,0.5519638250961253,-0.5049678945173633,0.2675009452728962,-0.25084300678732097,0.15558738464896688,-0.14081791767589175,-0.15633904913188165,0.1575988853576318,0.42033855030670486,0.08139305445047053,-0.10382580533839476,0.3694778217274967,-0.3169659884471734,-0.03222327646547844,0.1330700758855997,0.040908549105099695,-0.10982190645322158,0.2032598276915218,0.4029073916550101,0.1788487822125332,-0.09190549881618114,0.16445057336750427,0.09452785627765732,-0.07901654432794876,-0.00906042504353941,-0.010451214803883797,-0.044581652327145914
EDR,0.006601470809764222,-0.006516029615674841,0.013604365756200347,0.5758015174375698,0.30566587117468463,-0.9999939639765457,0.0743084923568729,-0.12854283046147907,0.7509935766903488,-0.02840416034595281,0.6182752651580319,0.21622467870237033,0.34786280993867547,0.03600280578794694,0.5080784533182567,0.08148331471560202,0.028778248714335097,0.014050683987282361,0.09544768706021405,-0.08336250492883329,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38914061625546803
EDMC,0.11687343702744978,0.42691002771354464,-0.04411229286985332,-0.5392462682139133,-0.015087606159280864,-0.9983726211296762,-1.0,-0.9958892377961747,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDUC,0.7400514449992435,1.0,-0.20800105740846808,-0.8513379583746283,-0.7888168946484281,-0.5381796985594137,0.9610828446032548,-0.052102587800369686,0.997363251650071,-0.8959130959830681,-0.3371133181374145,-0.366816803014983,-0.4787770329062554,-0.7800575733447663,0.4226594663957654,-0.98508655126498,0.8012345679012346,0.9572148932919065,0.676658980271586,0.4050411332439802,0.9622844193878471,0.6929988870628577,0.3807365345022249,-0.084656346090255,-0.34508018854367256,0.7676439911924905,0.41721397488864265,0.4739131392327005,0.39921760612544416,0.43973856058111344,0.13879283813385956,-0.6035900319326126,-0.6065715165828114
EVAC,-0.07712550033722076,0.08904863317550353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EW,-0.2261464942882647,0.013553936694030893,-0.07058302779588274,-0.12900294458051367,-0.04202515547382704,-0.06926287583080765,0.0355735817569209,-0.2046595406238341,0.40796671819600755,0.8397765906613806,0.06628960306160113,-0.13540848027049424,-0.0842899702071722,0.0213589669041726,0.12072265922256897,-0.012728912080790779,-0.08701820662881743,-0.013342653515986878,-0.016958074544818666,0.10895509637473229,-0.011656158866637253,0.2836420061743327,-0.36588593056396507,0.07198345525435552,-0.03495598548825904,0.04188392182849286,-0.09056664540809768,0.9782697419005415,0.11390079996443073,0.04614627947542956,-0.2230753767034445,0.2020726655517219,0.12645015386922626
EGAN,0.20125868196633787,-0.15848381668231834,0.21983382933276133,-0.3171542328594807,-0.014285800085284774,-0.4626434658588999,-0.31929140185948446,-0.6762809359773947,0.6079494507683036,0.32058446949402253,-0.07867254841462432,-0.0415505629781833,-0.48872424247337104,-0.9187443687487284,0.8561159768909723,-0.3177558447808395,0.6398880060255313,-0.005887243307201106,0.7662810806250923,0.5052195182020345,0.2373579519756729,0.4536568317676161,0.41630658164906864,0.018173579262408514,-0.16820276363314005,-0.7139001715931939,0.3381719289804715,0.320907944693149,-0.13185240084396016,0.010354825143717048,-0.015986898443402498,-0.03362803246737609,-0.04880130331139555
EHTH,-0.3297582893010137,0.08923433022818161,0.09460645452114695,-0.04653026613675357,-0.1707066884854261,-0.2483456039765248,-0.19019845392558254,0.1678071928822107,0.514503027652324,-0.6367193648970387,0.014067388292640025,0.04977890144267424,0.05142953048196234,0.04263432979180466,0.5333295479074932,-0.09320011050221196,0.02692561770935689,0.032103280717932094,-0.15402569217015138,0.27889193490002684,0.22149752607066434,-0.013022758950008678,0.2737832232886655,0.18450043165907828,0.25696850039645375,0.19236419147903897,-0.13253066561695465,0.12420384415622165,-0.0246201825357698,-0.17296198931330595,-0.11629815433459244,0.0624591129274767,0.03790710461729221
BAGL,0.11901761749811414,-0.14667820185498268,0.3761475164533844,-0.07316265158874832,-0.009538658789192741,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGHT,0.08217480949029175,0.7292050460599223,0.5754184971910582,-0.2438483383076358,0.05119575715182902,0.194711348216219,-0.11796429840723129,-0.010414009220834783,0.39822584756978047,-0.19464411508690682,0.25117662114245254,0.020235824910182422,-0.05582497695337447,-0.14292118081301922,0.36854655584428,0.08382719033416078,0.0777493578870795,0.025570644660371566,0.07541187290354195,0.05192125866455557,-0.05623909565959262,0.15236017038639055,0.3477487440983111,0.30153656198117956,0.3221318138992658,0.07774764492300223,0.3221788787249099,-0.2503988441299479,0.013161859514828936,0.02030597379637881,0.3057984099697443,0.0036848600830588383,0.3551714369668597
EP,1.0,-0.995073845773459,0.970625298744188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELPAQ,-0.29965549007716985,0.06057609316193759,0.07376269937569328,0.029536231965621003,0.09751253143749963,-0.16677148983402637,-0.013264521475212553,0.10555119855816016,0.655567851740026,-0.6428287104912933,0.09543233043369073,-0.16790588357966346,-0.007156031160331105,-0.05301520483858117,0.5296519365459865,0.1326752893533947,0.09870339772772166,-0.21864121510451714,0.3737120373785811,-0.012423204404565437,-0.15834269222565167,-0.049397815720515395,-0.15432130208616127,-0.1177749887917475,0.06176632524662475,0.18801443060744874,-0.08601846526282467,0.06467361312177218,-0.9998124804574388,0.0,0.0,0.0,0.0
EPB,0.4979546670228368,-0.09130169502640872,-0.04594847303789773,0.07385268896136973,0.12210628267361487,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN,-0.09296495074979258,-0.9975313425045848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESYS,-0.9613478382843428,0.7317230391262572,0.6446282705145748,0.04603203167176534,-0.9531735702976699,0.6092810640750086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGO,-0.2127517591711944,-0.24141278368317778,-0.31364451271993743,0.5580287312899471,-0.15038740480040952,0.18169809470333673,0.24569009672353845,-0.29318476885543043,0.5021108787342214,-0.44115705847732584,0.0021999015268619926,-0.03983539977901116,-0.09116997077125137,-0.037028364052072466,0.18060949352237446,0.2603243048551422,-0.1095920210123132,-0.1375645090413861,-0.5647786094642055,-0.2458478615885422,-0.01027742457102153,-0.9420244917827676,0.42228574861930007,0.4516221628792363,0.17114848186069367,0.3106146295784875,0.05433129662817331,0.17361851519347116,-0.09095156123217703,-0.08998923090225724,0.11842039968948664,0.02948558828848767,0.16216167239464904
ELRC,0.02156688645968278,-0.017987924306259163,0.07920369700518573,-0.0562837479828575,-0.44321368580312365,-0.16475229112613166,-0.14011561068181438,-0.0489179010302919,0.8295115223943659,-0.7857237686198714,0.06217810154687414,-0.1196782962535553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESIO,0.10319227769300655,-0.10334331866982738,-0.16005410755133578,-0.2568245460467534,-0.005708106319492624,0.20117844509146657,-0.14595710604201606,-0.1608886565536124,0.25522188603077534,-0.7671119123335435,0.3299681056367082,0.4048192954796885,0.07924563623069765,0.12881967606825628,0.6090312967697902,0.006473214093392462,0.09919178190034873,0.17060547989268182,0.01217031350249777,0.22057431304659358,0.15152424989859106,-0.06772361340043821,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELSE,0.5424164524421594,1.0,0.5185229237764989,0.9907575969752136,0.4467168548724383,-0.975435554454628,-0.8168733832990648,-0.5118466898954703,-0.5658305304534587,0.25925925925925924,-0.030120481927710843,0.9996147548877974,-0.3441037337388072,-0.5771541010770506,0.5870017003589647,0.5297805642633229,0.595223130106851,0.9792710312661945,0.4328501700931815,-0.9916315454352506,-1.0,1.0,0.9893721708325133,0.7303127354935945,-0.38138165345413366,0.6089814735763681,0.08408133357757831,0.8892295115471082,0.5017950202663578,0.29042683349107784,0.6918155502701108,-0.1708230487701081,-0.6732135807343071
ELMD,-0.04135744782218313,-0.7586461131685325,0.18994714018928244,0.7161103964976417,0.5349443087335559,0.8957297359807328,0.6064989984420209,0.7285680283379459,0.9221158580859463,-0.9837889150807722,-0.011618010780256706,0.24996830740775378,0.7032998714722288,0.0725687721395876,0.5366938902542419,0.23529035763367318,0.6823035002005771,0.1037230889475325,-0.043209907518453654,-0.20786646102983156,0.34302829969503495,0.1975373481376253,0.21599541149643972,0.30929848280006006,0.2468105833704698,0.3905571330090582,-0.00014282949454416685,0.5278147430096288,-0.044853021517349226,0.053146095223465355,0.1723231108260635,-0.40360028244701823,0.14362708701313276
EA,0.13701620312963672,0.26326586181078626,0.1155238141725259,-0.15771258754591969,-0.02284467486427253,0.04811733385676676,0.08773750308580434,-0.26069128937247493,0.045007137753290696,-0.2834841198019124,-0.032845256947760755,-0.14432828386243882,-0.04862381707591998,-0.0638504712252248,0.34446133334955464,-0.17452736629787494,-0.0009076734552851241,0.017301323121393323,-0.06519587408278617,-0.03351603215279644,0.03717302840833189,-0.08358745848968316,0.0063911630855209975,-0.006005235381049859,-0.13628102547160015,-0.11461235549889837,-0.0747710395028985,0.10999749514321162,-0.1047697154337622,0.0631372221819561,-0.1273818198127745,0.02146483123918545,0.0017849669957890606
EFII,0.020656163947516896,-0.01305072336889191,-0.04947626661890251,0.1305740110674978,0.18043184548695806,-0.043603540771900165,-0.36526029142434707,0.3987753564057257,0.618316706831339,-0.5105080873139044,-0.04711299951653044,0.09146809360380073,0.15470816570378987,0.08578571058042218,0.08282467799486679,0.28735684769810604,-0.06425286759692748,-0.2722848332998269,-0.5464994734615815,-0.4070106416645699,-0.17849322082011448,-0.2886145944775617,-0.026966972945116886,-0.30906393461129017,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELI,1.0,0.0,1.0,0.0,-0.8067197113681023,0.2682926829268293,-0.8181818181818182,0.0,-0.5,-1.0,0.9830898268398268,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-0.012371175767883536,0.0,1.0,0.0,0.0,-1.0
RDEN,0.03995506496659065,-0.03553503611586864,0.0070608758197071445,-0.1399226103205875,0.04334836591062544,-0.4231168130484933,0.4070179242555652,0.12599035608308606,0.6371256081715841,-0.8586175286430585,-0.12888629303483864,-0.17932187660785762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELLI,0.15008793774493284,0.15616875204550568,0.10972754830323321,0.018102167592980643,-0.3155721874764407,-0.0830521742795492,-0.14546806645390592,0.1089521366343562,0.5978903663152323,-0.38460678162928635,-0.3395872520174289,0.28899330253199645,0.24597090185989565,0.14053804452032267,0.10352290402226298,-0.06984788582855524,0.19221091399595083,0.2607619519169639,-0.05114669392348553,0.49858405605054607,-0.10493130419603364,0.1417982486222716,-0.303407097321641,-0.999998562648985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EARN,-0.11533412099765361,-0.10481412918396958,0.29485149290223767,-0.37862983827003455,-0.08390325695640899,-0.005136344503457207,-0.2366937631609716,-0.25245323575939815,0.895094585515473,-0.8630341829457262,0.08958492053766935,-0.19500507604906925,0.18767241944054214,0.16208174906163603,0.5617324788772262,0.8004573449397907,0.4113048438808039,0.1271634823885634,-0.4489369462090535,-0.19267852272433172,-0.3197444256583188,0.2108365376510028,-0.17178300356071546,-0.12871351173348178,-0.06074358005502903,0.20509549275166872,-0.1941733742894778,0.29847306016287845,-0.44576800750984263,-0.07470927940878007,-0.2505746486165017,-0.4897137758693009,-0.1642344437466913
PERY,-0.17596764128583514,-0.12182480231735833,-0.04373390758859604,-0.3636316705126815,-0.30027495913504737,-0.00866682683124926,0.004346358638504715,0.28150239758334156,0.7380840376415903,-0.5777806811622852,-0.13816800917677186,0.24032143454136976,0.20999029259695945,0.12979972477208318,0.4971016194913153,-0.1571964000774318,0.15240820730646001,0.08257936812035617,-0.14900263577495038,-0.14751768526082437,0.11810946378766873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECF,0.2152676777060895,0.024519809468480012,-0.04292194472831001,0.2100127135830831,0.09740191342921546,-0.018049539898577306,-0.4363498783156431,0.003772407375418615,0.32216561643700103,0.5602634231670076,0.12279688092935574,0.02186841704295081,-0.3097815892042862,-0.24003268566503166,0.4020966537924767,-0.4151797385620915,0.37751932933715576,-0.15088874743398,-0.19922559917793423,-0.3403227005725333,0.34212320883302133,0.3323436933830491,0.37293206189328204,0.3414664859299423,0.020374778610591043,0.0035984178334934032,-0.03888606114616925,-0.33697577910694165,-0.2759600760777779,0.0541604352382859,-0.47806766505858894,0.015388796852350383,-0.13163996938499728
ESBK,-0.5101270849880858,1.0,-0.6817746568783913,-0.8834304746044963,-0.96045197740113,-0.7816455696202531,0.21873729158194388,-0.6139118613345418,0.7910744898523475,-0.4875174890008934,-0.09551724137931035,0.2980245162597508,-0.4168415626495821,-0.39057894444135477,0.6286401725711441,0.9783478598397968,0.04926502723964396,0.40149092067537434,0.6082022454931472,0.5098548194431682,0.20890290921836663,0.3587819895870778,-0.9683732087620731,-0.6471981210815427,-0.7948769705900164,-0.12882711933945332,-0.5935780196135225,-0.2566397869349708,-0.7236820360271029,-0.25786357468854076,-0.7526127612761276,-0.08382131504099047,-0.12258850339868767
LONG,-0.3064916683882254,0.8385041223227105,-0.4865521896592092,-0.55792643561346,0.5853186095511513,0.17194565526002353,0.052861678502368545,-0.02313967791934003,0.2729690778665192,-0.23979226602215126,0.11816092948319394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMAN,-0.24044863806302297,0.438227809783277,-0.8359113234640942,0.8351944150183214,0.3184346825244581,-0.09708695334744835,-0.1689863369296914,-0.05288608947797216,0.9871934948795615,-0.7979435300238094,-0.8044379787638611,0.3617156770930886,0.45023604812231693,0.4997573968936798,-0.2757287655015675,0.9262872519938696,-0.15225780330731176,0.35657809932734813,0.918295630144022,-0.6399373579979213,-0.4673057545140118,-0.3552834468437754,-0.8847308925790525,0.803054931803621,-0.9428254117334405,-0.12208178183943831,-0.8852939193143213,-0.28715891601989996,0.7395966137997858,0.5033570286749252,0.266488297666904,0.5755151481103271,-0.5394414458443115
EMCF,-0.9246987951807228,1.0,-0.9818731117824774,1.0,0.9887376818395119,-0.9569486404833837,1.0,0.9443652971010363,0.8408278920783541,0.7323121808898614,0.14248366013071895,0.9402985074626866,1.0,-0.08892128279883382,0.30793835417272464,-0.8009367681498829,1.0,-0.5648535564853556,0.9975475168608215,1.0,0.9537901566703593,-0.2956303575162032,0.514050582095544,-0.08379359318289412,0.16992940834000436,0.15527115661494162,-0.9563752875451856,-0.9435604819941733,0.8001056012672152,0.8986384266263238,0.9533587442108283,0.8943392026906717,-0.6235010614493086
ERJ,-0.019044995735001423,-0.12907110212413717,-0.10333692600570805,0.2418853462969278,-0.26819024758917315,0.2884061018753385,0.1541325468379583,0.1401857365735589,0.9439921199417449,-0.9723574117518016,-0.4205478395815158,0.07567211578052077,-0.1389425394088333,-0.04372516730317789,0.12517177070000604,0.11399810799373897,-0.036873432118068206,-0.1019483965351561,-0.014736525137813938,-0.02088880581569977,0.0299552736925841,-0.4878175074740932,0.28838895082651916,-0.3208424125559253,0.22387694090719826,-0.02238428074612851,0.043392398907413865,-0.32151876527469936,-0.47131206185277935,0.014063213562025187,0.37038578232864866,-0.2646598779467497,-0.23998735714541553
EMKR,0.7086583796722877,0.21353287106573177,0.13507654986221584,-0.12176423125777237,0.49622012683861066,-0.029955099408377348,0.43603281790424037,-0.10454536093589298,0.3606806893070886,-0.3143806130976524,-0.33838573808542044,-0.18731251813742933,0.17681123518103445,0.3864565498182692,0.2205625834756169,0.07794348840766985,0.11159517808469145,0.062365123287726185,-0.06927066735688835,-0.20085825496647497,-0.3906416221213428,-0.4208383177883462,-0.12406554437349487,-0.2013978889145328,0.031705665590325866,0.1568904522968687,0.12745674285298447,0.006842419257720501,-0.10915685712064468,-0.15522651445185245,0.5139337098694934,0.33932916906150584,-0.0653779630199319
EME,-0.11157523334280603,-0.05100981980596551,0.08445956595192729,-0.19841709251665293,-0.018398635734104125,-0.2850374371202165,-0.05283069482974743,0.07741374678623272,0.48293005508970865,-0.5707683487129237,0.4160004930068512,-0.29082714749281857,-0.07219425620932055,0.024589731442448103,0.20398423738193902,-0.060435484895613976,0.1940208040088673,-0.02404664565785037,-0.03771185200137447,-0.11235852833670149,0.020053592223005474,0.07468997447373256,-0.1766410236527007,0.08475743279034434,-0.10053724681098125,0.006467204825298133,-0.05219971912295287,0.057908794957905935,-0.05258252384698734,0.037536343049393774,0.0019927082826546104,-0.19063420843195653,-0.12155275103280612
EMRG,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
EBS,0.15518492697270467,0.2738240947077681,0.3769863016177195,0.09282113846718815,0.04730978362980333,0.07641270738591427,0.04546121734841858,0.12404974684461807,0.17436680297696883,-0.7147184450007574,-0.42722859366884514,0.2739780511513003,-0.03956640900983985,0.10170847940105504,0.34562183445780587,-0.47414897448233795,0.3828354206916611,0.42657193308234975,0.24877325287986207,-0.20093725021823675,0.02751660330983718,0.22630852222499878,0.09384364525140403,0.1357088551461231,-0.08714110199003028,0.0038414747603275467,0.061034406398350456,0.4725776275976663,-0.5034269991053452,0.10038592015148587,0.16218651476305038,-0.003996198836954305,-0.08105960251824987
ESC,0.1732336483450268,-0.17907998224440916,-0.01846527278670698,0.04217620506819171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMR,-0.2184975263949609,-0.1366890900470013,-0.12016768011956186,-0.032200035938607124,0.08217630551617006,0.6886365859125249,-0.41941098930552606,-0.40942005821048866,-0.00817700699362536,-0.20977975188041278,-0.014636481742514813,-0.13799098125981524,0.0892593193812292,-0.1865184405587614,0.36424814596368515,0.11784450158369703,-0.1508998811888394,-0.05660514288836383,0.04789548235116024,-0.013325918533803861,-0.018082447061213747,0.018686067052166903,-0.13158948456209904,0.03555579885210867,-0.08585213175212227,0.1812795439656163,-0.1423421761130551,0.07123891368183238,0.17771221852769492,-0.07916363306660883,-0.02279020609992515,-0.03192736038759617,-0.01679450490204314
EOX,0.884213712832898,0.11941458617068712,0.5230484112200223,0.16705432704303566,-0.1984968350199927,-0.07056206984216461,0.015118483652554224,-1.0,0.5995026327173713,-0.8847494979676428,-0.9999981886453422,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMES,-0.5430442183316737,0.010064869776344503,-0.004720212446560641,0.25622840417758125,0.6044866296126563,0.4949388228851802,-0.6501724576397138,-0.19076029788619825,-0.43947714542204974,-0.46384601412417203,0.0478757500050963,0.3993006945267931,0.6376150703935445,0.9167199875911983,-0.4882466197990469,-0.21429970250477404,-0.6885573043387547,-0.3262357199614929,-0.5710570392320734,0.025726635998682173,-0.3631963331313416,-0.5600149739366326,-0.20046755216201395,-0.9999159786014302,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMIS,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.12232583653318706,0.6131235610130468,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMMS,0.04444099195577678,-0.22979007301868185,0.18022130451577664,0.09697980385925194,-0.7244013096697424,-0.09320109660023257,-0.37408733453558907,0.39279934116549164,0.8018972945052887,-0.8009301642821967,-0.5741799542501426,0.10567081788779348,0.1534291796318389,-0.8050696191955183,0.839958501240407,-0.2423426516561557,0.5591034345615181,0.35756399024459545,-0.08976543568145684,-0.2056532318459353,0.2324409697544026,-0.06025846212646012,0.7149494822648762,-0.9708565827175388,0.5797472282781575,0.3227667231160034,-0.29235626919946317,-0.9556133097714956,-1.0,0.0,0.0,0.0,0.0
EDE,-0.19095316424451741,-0.09217461863148847,-0.370206446358627,-0.06580664556035505,0.010843580320697856,0.03275698824302202,-0.20761408573648746,-0.031087382424766094,0.8237887026430926,-0.6184210768218971,0.33968371396648356,0.27646432776324936,0.29238964329470934,-0.01415243355676816,-0.9999237923662051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYNY,-0.7169976346752052,0.9653801931973528,0.24983846122922426,0.4244551655728917,0.3155104547760835,0.06877860607037868,-0.4207583075348088,0.24461248540819214,0.9695835989848814,-1.0,0.12642482848036302,-0.15917745620715917,0.18596965600120174,0.9278892230410787,0.7630540269547925,0.20521205668365147,-0.08570542635658915,0.627360454115421,-0.5022602557594218,0.5894747373686844,0.4390555566151088,0.1923226761551048,0.29770962732919254,0.9991118525639643,-0.9564817144521194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERS,0.8524913810884875,0.8684591881274553,0.8248350612629595,0.7438342825105492,0.4595188941746701,-0.012291084086622878,-0.10492557675469855,-0.5751037921031147,-0.1016641259002985,0.9415631367909025,0.5569727237802535,0.34682367524016117,0.24527585224575063,0.5288168364691009,0.5995380974194533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIG,0.0030328039949260584,-0.07116595816998716,0.03010486339871446,0.10827038909897396,0.015753983616669603,-0.06325661651600731,-0.1113119131465722,0.19033850260460877,0.7815778145796142,-0.5992956685397516,0.07683205261220505,0.0831431644045901,-0.038011191396585015,-0.006859821242216288,0.5137919171465215,-0.013451998623616448,0.023321814031001198,0.03551681342147424,0.07971315756886913,0.04902078900672926,0.12692357530755607,0.147101690704275,-0.26590596804283795,0.13761757078557524,-0.11276689018882774,-0.04825902015739608,-0.3127974125880932,-0.16467699328225333,-0.06565020908821255,-0.3272102610559038,0.0012041419766610452,-0.01857410084521727,-0.12280244773904336
ICA,0.4656118247342925,0.14694669085911397,-0.19155367483006003,0.46591136893924207,0.22763539432900315,-0.10845951958854691,-0.49936592468413654,-0.27822143253311865,-0.2702912083775533,-0.8363738656964376,-0.7126938583386202,-0.658848187824854,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN,-0.00848576277578729,0.9976748408077842,-0.4969992477222702,0.7078784885156829,-0.08162354954751434,0.694532191919934,0.4492403922827584,0.5077846741902006,-0.578892767945408,-0.2112159791676993,0.11403500717711404,0.03572913847992256,0.5827888713744882,0.43226903304734,-0.06618989190011687,0.510594883775207,-0.27033443178560645,0.40795614044609363,0.673902191650078,-0.3433129869251117,-0.32061425967833407,0.061482363470475594,0.05543849737092333,0.1761910793423246,-0.6193848379523704,-0.7867212411112235,-0.8655280036809748,-0.6436177948709662,-0.7560271971298768,-0.2532511978097194,-0.8402361665114481,-0.9357940700279654,-1.0
EOCC,-0.40211216426959057,0.25587319010553067,-0.12771591985582598,-0.4382552486289016,0.1889596704741727,0.6843462707370569,-0.7567052514186277,0.17083721922486694,0.8363787922615148,-0.556647708125085,-0.4571231079774512,0.44754790264589855,-0.29045378559621443,-0.495796527457698,0.469143637067653,-0.3634631688330607,-0.6659231568914707,0.2887603768305195,-0.40979948962895396,-0.8436245862710543,-0.5856854074800771,-0.9761451371541338,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELX,0.07962058378026407,-0.10218980600204405,-0.21821122587050026,-0.2237204501833764,-0.0657200458732867,0.00797917505947939,0.025773406283992675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENB,0.2010767039576998,0.0924850909255451,0.2667298624719465,-0.0017850190100085956,-0.02597327146576827,0.21904057408558134,0.19344571822639434,-0.022841387970558753,0.3542818583389784,0.10330301925548682,0.44186538414915366,-0.005401551097119394,0.491810690879275,0.07806258572175187,0.7960136837283672,0.01071145820254714,-0.3251580212220469,0.3596063355247804,-0.22925900495037757,-0.1114299870958076,-0.07591306960647336,0.6020058090248817,-0.06940632714673525,-0.18900361224396423,-0.016488465405292675,0.18172908467559293,-0.05856512186081824,-0.037512273966916664,-0.1784352058909832,-0.15945770186258923,-0.15551264329352188,-0.04560540713396684,0.05293940736425955
